Médecin_ID,Nom,Prénom,Spécialité,Code Postal,Ville,Département,Région
5eb503c3-e964-475a-8a06-d283f02ec30d,Duhamel,Julien,Dermatologue,25449,Baron,Sarthe,Saint-Martin
1ce3c8a8-640a-419e-93bb-80f4ab491d91,De Oliveira,Maggie,Dermatologue,36401,Vidal-sur-Petitjean,Nièvre,Auvergne
76133410-7dba-4bbf-9e84-dae33f8141ab,Legros,Étienne,Pédiatre,87735,Faivre-sur-Masse,Puy-de-Dôme,Midi-Pyrénées
ed2561ac-53db-48fc-aa45-5beda44783d8,Moreno,Maryse,Dermatologue,53928,Georges,Paris,Basse-Normandie
6b6a422c-dbec-46f4-a9dc-dcdbb4aa84a7,Noël,Gérard,Pédiatre,22916,Roussel,Loir-et-Cher,Franche-Comté
2c5387d9-fe37-4a8e-ab3e-b37f517176dc,Legrand,Gilbert,Généraliste,09568,Grégoire-sur-Guillon,Haute-Loire,Poitou-Charentes
e40d9f05-5394-4c69-b854-39e56ed4fe1a,Schmitt,Thibault,Cardiologue,37361,Saint Anouk,Aveyron,Guadeloupe
6b850f16-0304-4d48-99a1-4f8a0f09e826,Germain,Agnès,Dermatologue,53954,Mendès,Haut-Rhin,Lorraine
b9a35c77-2131-417e-a2fc-62e7a857fb95,Hebert,Denise,Dermatologue,78555,Joubert,Ardennes,Nouvelle-Calédonie
b9bca722-9263-42a4-b17e-e5f1108d55c0,Leclerc,Jean,Dermatologue,80320,Lebrun-sur-Mer,Aude,Saint-Barthélémy
45bd2e67-32d6-407a-bdf4-bd71d3c1d2cd,Benard,Zacharie,Ophtalmologue,28339,Gomes-sur-Wagner,Haute-Corse,Province-Alpes-Côte d'Azur
047e61e0-678e-40ad-b081-cdee6899e3fd,Raymond,Michèle,Ophtalmologue,38776,Saint SimoneBourg,Haute-Loire,Réunion
b337e989-79ce-416e-9f40-58da9a23ce97,Olivier,Juliette,Dermatologue,65438,Lebonboeuf,Oise,Alsace
ffc98e7b-52e4-40de-8799-57479440f56a,Jacob,Nicole,Dermatologue,67612,Vallée,Yonne,Basse-Normandie
06abb39b-fbc8-4b26-af78-3cde116b2bbe,Benard,Émile,Dermatologue,39932,Sainte Julien,Cantal,Corse
58c107eb-d52d-4cbe-816c-67f7708d84fb,Roger,Martine,Cardiologue,21605,Jacques-sur-Mer,Gers,Rhone-Alpes
274ecaad-58df-4870-ac95-8af288a4f243,Lefèvre,Marie,Cardiologue,41481,Saint Aurore-les-Bains,Isère,Guyane
070346bd-f6a1-4637-8597-6b1084995ec2,Fontaine,Célina,Ophtalmologue,87865,Saint Jeanne-les-Bains,Haute-Marne,Bretagne
355311fb-499e-4853-b34a-583a008ba9d7,Lebon,Lucy,Généraliste,99722,Sainte Emmanuel,Deux-Sèvres,Haute-Normandie
361c7e27-c83c-44f8-9a17-5604b1235ab4,Gallet,Isaac,Pédiatre,50467,Mary,Moselle,Franche-Comté
7e5d532c-6099-458f-86ed-55f53af1c56e,Fischer,Marcel,Généraliste,60986,Samson-sur-Valette,Yonne,Corse
0c3598a8-3a21-4c04-ac5d-204d607a1cc8,Baron,Auguste,Cardiologue,58110,Saint Capucine-la-Forêt,Sarthe,Franche-Comté
a37798e1-bbc9-4fbc-bc53-78c5cd526fbc,Maillot,Josette,Dermatologue,81183,Saint Nicole,Dordogne,Guyane
a7680b4d-b70e-4f44-9f5e-fea6908fac38,Menard,Christine,Pédiatre,75291,RoyerVille,Haute-Garonne,Polynésie française
666146ac-e199-4a89-8238-a4013e54e4a3,Pichon,Victoire,Cardiologue,63252,Labbéboeuf,Hauts-de-Seine,Corse
679fe639-f783-4b14-a905-598a01fb487f,Courtois,Christophe,Pédiatre,52087,Vidal-sur-Mer,Bouches-du-Rhône,Guyane
5c330847-2e7f-434c-b39a-c2cc1f7b3857,Le Gall,Philippe,Dermatologue,27273,Gimenez,Cher,Midi-Pyrénées
3a026326-5520-435c-a7fc-b40225e43354,Riou,Marine,Cardiologue,80488,Gautier,Haute-Vienne,Champagne-Ardenne
d70f6cbe-262e-40d5-a713-5f7d9c52cabd,Fernandez,Diane,Généraliste,23823,Sainte Margaud,Seine-Maritime,Lorraine
e46a50d9-7657-44c3-8f32-d4b09e582a67,Leleu,Maggie,Dermatologue,97457,Bourgeois,Savoie,Aquitaine
f58645d6-d262-49d7-a120-afaf55267d70,Faivre,Daniel,Pédiatre,82541,Saint Yves-sur-Mer,Vendée,Limousin
b31ab654-e5d1-41ab-a250-b089329b6f20,Bègue,Arthur,Ophtalmologue,28362,Vidal,Landes,Guyane
9efb84c6-8bbf-46f5-8995-b6d8c4260af2,Dupuis,Stéphanie,Pédiatre,87698,Salmon,Manche,Bretagne
b4ce4362-ae6c-4871-9c24-761d690e6fc8,Delannoy,Pauline,Généraliste,75785,Langloisboeuf,Yvelines,Nord-Pas-de-Calais
9949a847-5dde-42d5-b8f6-70a0aae7e25c,Faivre,Christine,Dermatologue,84092,Sainte Alexandrie-les-Bains,Calvados,Basse-Normandie
468c2432-3438-41dd-ae4c-f3a5f31b8a96,Fischer,Martine,Pédiatre,13157,Garcianec,Val-d'Oise,Mayotte
7ac3d710-7b4a-41e2-9855-660d40924430,Lambert,Grégoire,Généraliste,10842,Sainte Élodie-la-Forêt,Haute-Vienne,Guyane
cb8a79dc-8aad-4467-a731-c14bdd7d9044,Payet,Marcelle,Pédiatre,88659,Royer,Bouches-du-Rhône,Auvergne
36441129-c8e9-4557-bdc1-cf2935d2e139,Hervé,Nath,Cardiologue,70707,ThierryVille,Finistère,Polynésie française
f7d1d9ed-e249-4afa-b312-4081a13f6fcd,Maillot,Christelle,Ophtalmologue,91868,Ramos,Seine-et-Marne,Polynésie française
b0ef75de-4914-4a83-8536-00f26b5d6116,Verdier,Jacqueline,Ophtalmologue,95574,Guilloudan,Cher,Saint-Barthélémy
747cbe52-688e-442b-999c-99d07184ef45,Marty,Luc,Ophtalmologue,98965,Gimenez,Dordogne,Province-Alpes-Côte d'Azur
c5e4930d-f3d8-485f-8d27-ddd708e9f26d,Bertrand,Célina,Dermatologue,47147,Bouchet,Vosges,Languedoc-Roussillon
10470f06-0b41-4d4b-ae0e-191be994d38d,Moreau,Martine,Ophtalmologue,47185,Colin-la-Forêt,Deux-Sèvres,Languedoc-Roussillon
b125e093-20f8-4674-9c2d-2c48aaf3cb6d,Germain,Thomas,Pédiatre,48115,Duval-sur-Petitjean,Guyane,Champagne-Ardenne
72a19cc0-3214-454b-9bd9-f423425baa86,Grondin,David,Ophtalmologue,34251,Masson,Dordogne,Alsace
2c7d6b6e-32f1-4517-9c30-d9ba4c96b649,Courtois,Alexandre,Ophtalmologue,06921,Lemoineboeuf,Corrèze,Guadeloupe
ecfca9d0-3d45-4f6d-b1fc-bfebd808b23d,Chauveau,Tristan,Pédiatre,69877,Hoareau,Lozère,Midi-Pyrénées
bf2e0c1e-4976-486c-a2c9-76a182d669f2,Blot,Claude,Généraliste,54864,Ruizboeuf,Bouches-du-Rhône,Saint-Martin
04583f3b-1b1d-4a83-a3a6-719bde257c33,Boulanger,Jeanne,Généraliste,33348,Bègue,Eure-et-Loir,Midi-Pyrénées
58413321-b2f3-4018-b385-2a8b1526bc0f,Torres,Alexandrie,Généraliste,23434,Hebert,Drôme,Pays-de-Loire
bd359b19-9f9f-4470-b0f7-46143d8ff8e0,Blondel,Michel,Dermatologue,68573,Blanc,Lozère,Alsace
6bcaee06-aca1-42e4-a6e1-79989d9508d8,Louis,Hugues,Dermatologue,92671,De Sousa,Ardèche,Basse-Normandie
5a3b0940-a364-49f0-a394-3f1eb779c49f,Potier,Sébastien,Généraliste,79474,Saint Clémence,Lozère,Wallis-et-Futuna
2c54d977-4c8c-4124-a701-3da36d5908e9,Neveu,Denis,Ophtalmologue,50592,Pages,Guadeloupe,Centre
370e505c-3f09-4eaa-b92c-f42caee20832,Marchal,Victor,Pédiatre,20862,Poulain-sur-Mer,Corse-du-Sud,Île-de-France
94919806-ba66-4276-9820-19c6f3161aec,Barbe,William,Généraliste,48807,Grondin-la-Forêt,Vaucluse,Limousin
264934a0-7b24-443e-9f08-8a49ed4d1f14,Gilles,Audrey,Cardiologue,34660,Saint Williamnec,Var,Aquitaine
8d224cd8-3071-4603-a683-952fcf7cb36b,Delahaye,Céline,Ophtalmologue,39614,Robin,Haute-Corse,Basse-Normandie
3d73e15e-1426-4428-8f72-c5fe0273c443,Chevallier,Nathalie,Généraliste,69216,Gautier,Cher,Lorraine
9e413a32-5df1-4c2b-be19-d82e688af3d5,Weber,Raymond,Ophtalmologue,80205,Sainte Alain-la-Forêt,Ain,Centre
3d5a6cff-bed0-47dd-8237-ec7b36884ab0,Collin,Olivier,Ophtalmologue,40518,Lucas,Haute-Vienne,Martinique
f9aa4778-94ed-4029-8cbe-e9bb5e8d6711,Hebert,Thérèse,Cardiologue,61513,Saint Laurent,Loire,Bretagne
b7bd36e4-5e35-4cdf-8e99-60b8bdee4150,Peltier,Lucie,Pédiatre,73657,Lenoir-les-Bains,Hautes-Pyrénées,Saint-Martin
b1ca41b9-bd0e-4da9-b10e-3f4e1cb67c72,Parent,Xavier,Généraliste,74472,Leclercqboeuf,Pyrénées-Orientales,Auvergne
29f05407-9abb-4311-b088-1acfa4c43a98,Mahe,Timothée,Dermatologue,95376,Garnier-sur-Rolland,Indre,Bourgogne
7f7b93e2-2b64-440c-8b7b-ef2269bdee43,Bazin,Georges,Ophtalmologue,42653,BlancBourg,Tarn,Saint-Martin
c3b4d205-894b-4090-a4d1-d5b8fe76506b,Ribeiro,Thierry,Pédiatre,32633,Bernarddan,Morbihan,Île-de-France
dca58e69-64b4-47ad-b79d-15460d4c5174,Morin,Isaac,Dermatologue,35794,Royer,Hauts-de-Seine,Saint-Pierre-et-Miquelon
6e56f29f-d9c7-4a0b-94db-a783eca82254,Duhamel,Alfred,Généraliste,23677,Besnarddan,Tarn,Île-de-France
3e6f8c8b-ca15-4017-8cfc-83a601db3e01,Lejeune,Andrée,Ophtalmologue,08981,AlexandreVille,Ardèche,Guyane
d8a95875-6de0-476c-9915-f854e2ab00c6,Simon,Maurice,Cardiologue,72384,Sainte ÉricBourg,Corse-du-Sud,Province-Alpes-Côte d'Azur
e770d562-8e3d-4aa3-8f84-da281a560877,Dijoux,Marcel,Cardiologue,82797,Gauthier-les-Bains,Moselle,Île-de-France
e11e8dc8-c9e5-43dc-88fb-f00f4d8a32ba,Perez,Audrey,Pédiatre,79161,Ollivier,Charente,Polynésie française
5580d29a-613b-40ab-985d-b89dd2869695,Da Silva,Augustin,Pédiatre,83768,Lopesnec,Haut-Rhin,Martinique
8b81b617-70eb-4183-b4c2-7c775076f2b2,Raymond,Hortense,Ophtalmologue,17626,Duval-les-Bains,Loir-et-Cher,Polynésie française
fcf6b3cc-e19d-40bc-b25e-3574a90e11c1,Delattre,Océane,Pédiatre,43956,Saint Théophile,Haute-Corse,Picardie
62f7731c-fa7b-44ee-8986-358ecc8bb89a,Léger,Nathalie,Pédiatre,13074,RichardBourg,Cher,Lorraine
6aa050ae-73d4-4c30-94f7-bb646e10731a,Renaud,Charlotte,Ophtalmologue,08209,Peron-les-Bains,Val-de-Marne,Centre
7cd8aab9-db37-4f11-ba05-2c11d40ad346,Collet,Roger,Pédiatre,66226,Diasdan,Var,Languedoc-Roussillon
ee7b2a43-17a9-42f7-a8ab-62c60b3bec6a,Traore,Claude,Pédiatre,63254,LegendreBourg,Nièvre,Basse-Normandie
2ef764f9-25e9-4f42-b882-924a455b3dce,Tanguy,Adèle,Généraliste,35533,Barbe,Bas-Rhin,Guyane
a30a8f9c-5bad-48f9-b0e2-917d4ddcc1b0,Fournier,Élodie,Dermatologue,04729,Guérinboeuf,Val-de-Marne,Poitou-Charentes
7ea37fc2-8e18-4165-81f0-c1870de6a8a1,Charles,Charlotte,Ophtalmologue,35619,Maurice,Maine-et-Loire,Centre
f9fad48b-ee0e-4215-a897-b7234a7e2887,Brunel,François,Cardiologue,23679,Mary-la-Forêt,Haute-Garonne,Midi-Pyrénées
83e2cb3c-772b-4322-a3c6-b88ddca3a0a0,Delaunay,Valentine,Cardiologue,72314,Diaz,Hautes-Pyrénées,Haute-Normandie
84683c0e-e84a-4356-84c4-c2ec3c7199ae,Charpentier,Guillaume,Généraliste,56133,BoutinVille,Haut-Rhin,Aquitaine
4012fe06-8228-4864-b5db-ca0c791b7d43,De Sousa,Grégoire,Dermatologue,79927,Sainte Marinenec,Aude,Nouvelle-Calédonie
5b4840ea-55cc-4ff7-8817-32086f19111e,Lelièvre,Marthe,Cardiologue,93973,Julien,Guyane,Saint-Martin
29100413-50b4-41ee-89a5-a50e21071c73,Thibault,Brigitte,Pédiatre,23479,Bernardnec,Corse-du-Sud,Wallis-et-Futuna
0e79ca62-8682-4946-b1c6-a68134b39be8,Ramos,Stéphanie,Cardiologue,80962,Roy-sur-Blanchard,Marne,Picardie
8e2dedb3-7758-45f7-80fc-44fd515f7d4d,Mary,Manon,Ophtalmologue,40653,Lacroix,Vienne,Franche-Comté
277548fa-6dac-4804-9f26-2335882da6af,Germain,Eugène,Cardiologue,16711,Lombard-sur-Legros,Loir-et-Cher,Île-de-France
36699e38-6662-4e11-bad9-ca69885ee842,Sauvage,Thomas,Pédiatre,31321,PeronVille,Jura,Guyane
c40c7730-9c6b-487e-ad39-2ba23ba8faf7,Bouvet,Yves,Ophtalmologue,60082,Lenoir,Saône-et-Loire,Île-de-France
4c1e8cdb-ec44-4fc0-a0f3-65e7264d25c0,Jacquot,Capucine,Cardiologue,08555,Thierryboeuf,Haute-Loire,Franche-Comté
2d2ad205-223a-447d-bba9-26d9d14d1b9b,Lévêque,Virginie,Dermatologue,40997,Boulangerboeuf,Morbihan,Midi-Pyrénées
5b2a8e06-8bec-4666-b6a8-a0f5c84e8c43,Thibault,Thibault,Dermatologue,55701,Simondan,Yonne,Bretagne
bb0adf88-95b0-4910-8e3f-72743208076f,Marchand,Jacques,Pédiatre,66556,Toussaint,Lot,Haute-Normandie
804474db-1010-458f-9017-273f39028d6c,Goncalves,Théodore,Ophtalmologue,55115,Lefort-sur-Mer,Côte-d'Or,Saint-Martin
2cfe4451-abb4-47f6-a3ee-6edf89c01ee9,Brunel,Luce,Dermatologue,74816,Jacques-sur-Voisin,Vienne,Réunion
4756e97f-81b5-407b-9a83-bb34ee4d3d83,Allain,Chantal,Ophtalmologue,72778,Verdier,Seine-Maritime,Pays-de-Loire
d8823b60-4c73-48de-a3c6-06d511b2975f,Bertin,Honoré,Ophtalmologue,20834,TeixeiraBourg,Haut-Rhin,Corse
6066bff3-f412-4956-998b-43f3fa854113,Gros,Patricia,Pédiatre,90593,LopezBourg,Sarthe,Poitou-Charentes
3a2dbc89-5e8a-4590-a3f7-5687ffffb118,Brunel,Alexandrie,Pédiatre,61584,Hubert,Nièvre,Saint-Martin
77b7d930-1ce5-4ed2-bc51-b75d6b651c34,Lacombe,Nicole,Cardiologue,61542,Larochenec,Ain,Lorraine
e84971b8-dad0-4d9c-a83a-974f33f27213,Charrier,Odette,Généraliste,18321,Letellier,Nièvre,Nouvelle-Calédonie
c92443b9-ab2a-4244-996b-8867d973b2e2,Gay,Augustin,Ophtalmologue,55364,Barthelemy,Hautes-Pyrénées,Basse-Normandie
c5480225-88a0-491d-89aa-68abce051b0c,Pages,Catherine,Cardiologue,33735,Maillet,Finistère,Rhone-Alpes
174232d7-9df8-4fb0-bab4-748af11b62fd,Bernier,Alexandria,Dermatologue,97541,Robert,Val-de-Marne,Nouvelle-Calédonie
4174bdd0-249d-41a2-9271-54fcb9703abf,Fischer,Gabrielle,Ophtalmologue,10786,Joly-sur-Mer,Haute-Corse,Alsace
b189be74-097d-4dbd-b7c8-61d7b348567b,Meyer,René,Dermatologue,78216,Schmitt-sur-Mer,Hérault,Pays-de-Loire
4053f16e-c920-46b9-9e3a-00a2d9e2a8d9,Thomas,Margot,Pédiatre,56773,Saint Laure,Drôme,Réunion
a4b022f6-4b8c-484e-bd62-26bb57bc4def,Guyot,René,Cardiologue,40595,Duhamel,Bouches-du-Rhône,Haute-Normandie
d58f1045-532e-4059-85be-f4e8fab0a2df,Georges,Colette,Pédiatre,49784,Baillyboeuf,Sarthe,Saint-Martin
a0cec930-a1c5-46fb-b238-93d19ce68165,Lopez,Aimée,Cardiologue,56618,Le Gall,Bas-Rhin,Auvergne
d684b78a-9870-4a64-aa9b-1558bedf8414,Seguin,Nicole,Cardiologue,75250,Roger-sur-Mer,Lot-et-Garonne,Aquitaine
d9c1eaba-602e-4e00-8509-ca2cbdcde90e,Antoine,Pierre,Généraliste,98586,Martel,Haute-Garonne,Centre
5baca235-084b-47b0-899d-58452d799b5b,Becker,Andrée,Généraliste,00934,RossiVille,Doubs,Martinique
7a5ca3c1-8dbe-4c22-a2f0-0dda9b154b6b,Leclerc,Simone,Généraliste,96343,Bertrand,Hautes-Alpes,Franche-Comté
b5ff179f-9974-47aa-b4d6-18ca42d5c01a,Legendre,David,Cardiologue,54989,Dupuis-la-Forêt,Somme,Champagne-Ardenne
87346c5e-b884-4c4f-b44d-2a7b45af2830,Durand,Monique,Dermatologue,13111,Blanc-sur-Andre,Seine-et-Marne,Bourgogne
5084fb6e-c3e8-45c9-a15b-9672f9387efe,Poulain,Antoinette,Pédiatre,77567,Buisson-la-Forêt,Oise,Bretagne
f7adc3cc-cd96-43c4-ad51-d3082165bd23,Gautier,Richard,Pédiatre,54340,Laroche,Bouches-du-Rhône,Martinique
593bebab-86f5-43f0-a585-e1cdcb05a9d3,Millet,Xavier,Cardiologue,85226,Maillard-sur-Georges,Cantal,Rhone-Alpes
0c6a8a51-50cc-4fa7-96ed-831790cc4678,Pereira,Stéphanie,Pédiatre,42372,Hoareau-sur-Mer,Meurthe-et-Moselle,Bretagne
e46b7c82-a7ec-4ba5-a795-4955494cad1b,Moreno,François,Dermatologue,84663,Sainte Carolineboeuf,Haute-Loire,Saint-Pierre-et-Miquelon
b093592c-7159-41d7-b943-cd6649f4c2da,Marchal,Gilbert,Généraliste,69846,Arnaud-sur-Lemaître,Haute-Vienne,Alsace
ec134d05-bd50-4360-943f-1e099c8da8d1,Benard,Auguste,Généraliste,82448,Le Goff,Jura,Corse
6f463e91-dc4e-4b5b-b561-47f6b863ad54,Le Roux,Colette,Généraliste,53174,Deschamps,Rhône,Picardie
1cbe6a1b-e22e-4599-b4f2-b4529cd7bdc9,Samson,Audrey,Généraliste,19384,Sainte Virginie,Manche,Auvergne
6621c777-583b-407b-b2c6-0ed704ef4359,Bruneau,Noémi,Ophtalmologue,61303,Lopez-les-Bains,Haute-Loire,Auvergne
e0efdf72-3a22-4f1e-887a-c3b268e32521,Maury,Patrick,Généraliste,96213,Diasdan,Lot-et-Garonne,Haute-Normandie
9c9f1814-eb0c-4416-8af8-e1365932519b,Charpentier,Maurice,Dermatologue,78919,Lemoine-sur-Lopes,Jura,Aquitaine
4022c8bc-ff06-4310-b92e-025466f74d8e,Raymond,Philippine,Ophtalmologue,94143,Allard,Alpes-de-Haute-Provence,Aquitaine
5f8f5194-d70a-4e87-9494-b3c41f2181a6,Roussel,Gabrielle,Cardiologue,02350,Marchal,Doubs,Province-Alpes-Côte d'Azur
f4ad4434-87ad-4128-a65d-1c5affd920e8,Bonnin,Margot,Pédiatre,52505,Reynec,Ille-et-Vilaine,Midi-Pyrénées
a4e7ad62-9d7a-4095-be37-1b808369d4f2,Henry,Paul,Cardiologue,16126,Rocher,Aube,Haute-Normandie
89c4455a-1d51-4485-80f9-eb45bdff5f4c,Boulay,Philippine,Dermatologue,25532,Dos Santosnec,Meurthe-et-Moselle,Franche-Comté
af7060f3-7fbf-4ac7-854e-36213d44b78d,Marchal,Geneviève,Ophtalmologue,03547,Salmon,Ille-et-Vilaine,Saint-Martin
19da3cfd-a388-4cce-b878-3591121be43c,Lecoq,Raymond,Ophtalmologue,34774,Henry-les-Bains,Oise,Picardie
5d99f84c-a1fa-489a-8d61-97646c7e97f4,Bourdon,Susan,Dermatologue,33723,Gillet,Alpes-de-Haute-Provence,Centre
783eecc0-2645-42fe-bb10-54bf824a48e3,Arnaud,Isaac,Dermatologue,26074,Huet,Guadeloupe,Centre
88590561-e95d-4cc5-8ee5-e248a076850c,Paul,Joséphine,Ophtalmologue,38478,Dos Santosboeuf,Loire-Atlantique,Saint-Barthélémy
1c90bbcb-cda1-4f8d-a9be-f64c129f4b28,Grégoire,Simone,Pédiatre,47551,Martin-les-Bains,Charente-Maritime,Île-de-France
a9f5d4e6-2e6d-4805-acf1-9b121f0e0d42,Brunet,Pierre,Généraliste,49223,Pons,Savoie,Rhone-Alpes
ee6581ce-c04a-454f-b5b4-8681249dcdcd,Barre,Roland,Ophtalmologue,70847,Saint Adèle-sur-Mer,Territoire de Belfort,Midi-Pyrénées
e98fff0a-7c9f-4288-b31f-1ddb3759ad8e,Blanchet,Roger,Dermatologue,52159,Delahaye,Aisne,Haute-Normandie
411df9a7-ac22-4299-8a2e-381462ceba80,Brunel,Élodie,Cardiologue,42844,Sainte Anastasie,Aube,Franche-Comté
707ae557-a067-4bfc-a076-596734bda687,Marie,Élisabeth,Pédiatre,06821,Saint Franck,Doubs,Franche-Comté
d28f49b1-4b55-4fdf-af03-b20071968664,Guillaume,Nicole,Ophtalmologue,19114,Saint Annedan,Jura,Guadeloupe
b3c30898-46fa-48bf-b9ba-224a06dcb992,Lemoine,Susan,Généraliste,32340,Hoarau,Territoire de Belfort,Bourgogne
2d778f35-ea9d-4dd7-9c5c-f1eb6bb169a5,Lévêque,Gilles,Cardiologue,45553,Sainte Suzanne,Alpes-de-Haute-Provence,Centre
1100c520-9024-40b3-9c78-fc6e918dfcfc,Delmas,Roland,Pédiatre,09152,Martins,Corse-du-Sud,Poitou-Charentes
d2e7e3b0-6a11-499d-8095-821e3ee12c6c,Hamon,Danielle,Ophtalmologue,94131,Noël,La Réunion,Bourgogne
477979b8-d82e-44e0-aaaa-de2f433004d8,Colin,Michelle,Pédiatre,79518,Schneider-la-Forêt,Paris,Lorraine
ec3cecf7-635f-4faa-ba77-8c1eceec5800,Peltier,Matthieu,Généraliste,10621,Cordier,Charente,Haute-Normandie
e9cfab86-ab96-430a-9f1e-4392efdf9b5e,Traore,Caroline,Cardiologue,43356,Beckernec,Val-d'Oise,Bretagne
86137793-83e8-499a-afe4-1dc7f72c7337,Renard,Clémence,Dermatologue,51576,Saint Jacqueline,Deux-Sèvres,Guyane
64cca64e-9cb4-4b16-a344-e596046607ca,Marie,Claire,Dermatologue,84542,Pineau,Côtes-d'Armor,Polynésie française
cf6f2c7c-76a3-4ef0-839d-d5721b64111e,Gilbert,François,Généraliste,01842,Godard,Drôme,Rhone-Alpes
5cc1ff83-a487-4c05-b8fe-9305ecfe7d9d,Leblanc,Alexandre,Généraliste,59169,Raymondboeuf,Guyane,Champagne-Ardenne
517de642-0ed8-45e8-ae34-af20cb47fd60,Potier,Louise,Généraliste,59098,Bodindan,Val-d'Oise,Nord-Pas-de-Calais
7ed813c8-62ee-442a-9cef-9fde078840d2,Briand,Philippe,Cardiologue,49732,Saint Céline,Allier,Saint-Martin
ad3bf3f2-72af-44dd-a263-3546450b8e53,Ferrand,Hortense,Dermatologue,04280,Vidal,Mayenne,Champagne-Ardenne
55d69590-32a5-4a38-b493-9546bc4995cd,Foucher,Théodore,Cardiologue,78740,Aubert,Mayenne,Saint-Pierre-et-Miquelon
51f57dfa-2609-4448-8758-a6bf6ef0e4d4,Gilbert,Roland,Ophtalmologue,38399,Sainte AnaïsVille,Haute-Loire,Aquitaine
64b6b24b-ef29-4eb1-802e-b0e0f7ef11b5,Hervé,Jacques,Pédiatre,10090,Ollivier-la-Forêt,Var,Saint-Pierre-et-Miquelon
622127dd-d5ab-44de-a8aa-9a4f383a052e,Mallet,Benoît,Cardiologue,70150,Pons-sur-Colin,Morbihan,Martinique
042562b2-2828-46bd-a333-87ceb5c6b14d,Bigot,Christiane,Cardiologue,87228,Mendès,Haute-Marne,Martinique
d9e05267-55ce-4eb8-9675-68da64499e38,Lamy,Théodore,Cardiologue,74231,Thibault,Manche,Guyane
c4c4e7d8-6a14-46c7-b728-ddab5b21b199,Weber,Martine,Généraliste,37595,Jean,Val-d'Oise,Centre
dbb85bbf-e30b-40b7-abce-7fd35b3f2cbb,Pages,Adélaïde,Généraliste,40610,Saint Rémy-sur-Mer,Drôme,Saint-Pierre-et-Miquelon
749087aa-521f-4d1b-bbe8-e7c41ad78931,Leleu,Jacqueline,Dermatologue,79583,Guyon,Seine-Saint-Denis,Aquitaine
0cd2c006-078b-4abf-a2c1-1be84b04fbdb,Millet,Luc,Dermatologue,86695,Blanc,La Réunion,Wallis-et-Futuna
c7b41863-511d-4400-ab28-f1d38b26f0eb,Monnier,Claudine,Dermatologue,55528,Maillard,Haute-Corse,Haute-Normandie
be15c8c1-5204-434a-a37f-bc4fb5406ed8,Colas,Isaac,Dermatologue,83494,Saint Édith,Indre-et-Loire,Bourgogne
c133ca2a-f971-4567-bffa-9b0631b6c0bf,Lamy,Susan,Cardiologue,60443,Renaud-la-Forêt,Charente-Maritime,Nord-Pas-de-Calais
7089bc5f-b2bd-416b-b2a6-b2a9a84f379a,Alexandre,Roger,Cardiologue,02845,Laurentdan,Yvelines,Martinique
123089ed-f1c2-42fd-8bae-775b9ec57424,Goncalves,Pénélope,Dermatologue,42123,Jacobdan,Haute-Corse,Aquitaine
b6ede7a0-638a-445f-bc0b-d7147f0cb418,Hubert,Gabriel,Cardiologue,28955,Saint Frédéric,Deux-Sèvres,Champagne-Ardenne
33d3b13b-0d33-44c6-872e-18b517770454,Sanchez,Grégoire,Dermatologue,23531,Riou,Maine-et-Loire,Province-Alpes-Côte d'Azur
7832405b-4ca9-4504-9d05-e47c2d4d3723,Chevallier,Nicolas,Dermatologue,59159,Lefort,Aveyron,Rhone-Alpes
7947f062-9289-4e69-8379-b48ab76c76d5,Marchand,Marine,Cardiologue,66449,Lévêque,Aveyron,Alsace
fc87ea6b-629b-4c50-a52e-10ac8f7e5ff5,Mendès,Jérôme,Dermatologue,48188,Perret,Martinique,Martinique
0f7e98cf-29d4-4855-a6a4-8cb6461b243e,Laine,Victoire,Dermatologue,96551,Peltier,Cantal,Nord-Pas-de-Calais
91e4bb8f-e1e5-49eb-ab03-b4a697b04571,Bruneau,Noël,Dermatologue,68402,Saint Alexandre-les-Bains,Vosges,Province-Alpes-Côte d'Azur
6b8dccf5-16e5-4144-9681-d91d077a24b7,Raynaud,Laurent,Dermatologue,28799,Gros,Ain,Bretagne
749c583b-e067-4e13-9320-7c300a01dff8,Riou,Jean,Ophtalmologue,10167,Sainte LéonVille,Cantal,Mayotte
d6da8f53-0099-414e-8b4c-5230157d8179,Schmitt,Émilie,Ophtalmologue,57417,Sainte Danielle,Haute-Marne,Saint-Barthélémy
ddd6ac6e-3b93-46d4-b203-5004c734e84b,Langlois,Eugène,Généraliste,37155,Mace-sur-Diaz,Loir-et-Cher,Picardie
affd829b-5848-402e-84c3-520162776519,Legros,Jérôme,Dermatologue,99269,Pereira-sur-Meyer,Pyrénées-Orientales,Saint-Barthélémy
291ba215-aff3-4412-9109-349fc63dee2b,Denis,Julie,Ophtalmologue,66719,Texier-les-Bains,Haut-Rhin,Champagne-Ardenne
a7bc4fe8-9d20-4301-b84d-21ff0e090685,Garnier,Noémi,Généraliste,90616,Saint Isabelle,Eure,Réunion
341f6b3c-4664-42d7-883f-bf3201fbd81f,Barbe,Alix,Généraliste,11179,Gauthier,Nord,Nouvelle-Calédonie
b8d07b48-b900-4f27-9bda-395aaef3ffa5,Robert,Sébastien,Ophtalmologue,45343,Robin-les-Bains,Corse-du-Sud,Rhone-Alpes
93e8f4d2-c9b4-4cf0-995e-7e9c9d307521,Lopez,Noël,Pédiatre,02749,Lefebvre,Meuse,Alsace
